GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0032535	P	regulation of cellular component size	14	1482	277	37767	0.21	1	// A0A0D3D108 // A0A0D3CXV0 // A0A0D3EIF8 // A0A0D3D1M1 // A0A0D3DJF1 // A0A0D3CVY7 // A0A0D3D106 // A0A0D3C205 // A0A0D3EHY9 // A0A0D3CVI4 // A0A0D3D1T5 // A0A0D3CWD0 // A0A0D3C2V6 // A0A0D3C243 
GO:0042398	P	cellular amino acid derivative biosynthetic process	12	1482	233	37767	0.22	1	// A0A0D3D0S5 // A0A0D3CYE6 // A0A0D3CUE7 // A0A0D3CUR1 // A0A0D3CVH6 // A0A0D3C2N2 // A0A0D3CV60 // A0A0D3CUQ0 // A0A0D3CXQ0 // A0A0D3CTY3 // A0A0D3D1T5 // A0A0D3CY63 
GO:0009723	P	response to ethylene stimulus	7	1482	199	37767	0.66	1	// A0A0D3AZ69 // A0A0D3CZY7 // A0A0D3EI65 // A0A0D3AYR7 // A0A0D3C223 // A0A0D3C2V6 // A0A0D3CYC9 
GO:0090066	P	regulation of anatomical structure size	14	1482	277	37767	0.21	1	// A0A0D3D108 // A0A0D3CXV0 // A0A0D3EIF8 // A0A0D3D1M1 // A0A0D3DJF1 // A0A0D3CVY7 // A0A0D3D106 // A0A0D3C205 // A0A0D3EHY9 // A0A0D3CVI4 // A0A0D3D1T5 // A0A0D3CWD0 // A0A0D3C2V6 // A0A0D3C243 
GO:0016570	P	histone modification	5	1482	66	37767	0.13	1	// A0A0D3EHY9 // A0A0D3EIB3 // A0A0D3AYL4 // A0A0D3CZT3 // A0A0D3CY86 
GO:0006952	P	defense response	27	1482	766	37767	0.74	1	// A0A0D3CYS6 // A0A0D3CWE9 // A0A0D3AZ69 // A0A0D3C2N2 // A0A0D3D1R2 // A0A0D3CX11 // A0A0D3CUQ1 // A0A0D3CZY7 // A0A0D3CZP7 // A0A0D3D109 // A0A0D3C250 // A0A0D3D1C3 // A0A0D3CYC9 // A0A0D3CZT6 // A0A0D3CYR3 // A0A0D3D0S5 // A0A0D3CXV0 // A0A0D3AYL6 // A0A0D3CXE3 // A0A0D3D1J7 // A0A0D3CVH6 // A0A0D3AZA5 // A0A0D3EI65 // A0A0D3D1S8 // A0A0D3D1D9 // A0A0D3D119 // A0A0D3D1D3 
GO:0012501	P	programmed cell death	10	1482	244	37767	0.49	1	// A0A0D3D0S5 // A0A0D3C250 // A0A0D3D1C3 // A0A0D3D1D3 // A0A0D3CVH6 // A0A0D3D119 // A0A0D3C2N2 // A0A0D3AZA5 // A0A0D3D1T5 // A0A0D3AZ69 
GO:0006950	P	response to stress	96	1482	2320	37767	0.31	1	// A0A0D3CYS6 // A0A0D3CUL7 // A0A0D3CZ32 // A0A0D3D125 // A0A0D3CYC9 // A0A0D3CZT6 // A0A0D3CYR3 // A0A0D3CXV0 // A0A0D3CXA3 // A0A0D3C2Q1 // A0A0D3CYJ9 // A0A0D3CY75 // A0A0D3CUQ1 // A0A0D3AYX2 // A0A0D3CU21 // A0A0D3C2A8 // A0A0D3CZU4 // A0A0D3C2A7 // A0A0D3C1Z7 // A0A0D3CWE9 // A0A0D3CZ59 // A0A0D3CUQ0 // A0A0D3D187 // A0A0D3CTX0 // A0A0D3CXF8 // A0A0D3CWM0 // A0A0D3CVS2 // A0A0D3C255 // A0A0D3D109 // A0A0D3C250 // A0A0D3EI34 // A0A0D3D106 // A0A0D3CV45 // A0A0D3CYE8 // A0A0D3CZP7 // A0A0D3CZP4 // A0A0D3EIG9 // A0A0D3EIG5 // A0A0D3CVH6 // A0A0D3CWU6 // A0A0D3D1D8 // A0A0D3D1D9 // A0A0D3D119 // A0A0D3D1D3 // A0A0D3CZW5 // A0A0D3D0T0 // A0A0D3CVG4 // A0A0D3AZ67 // A0A0D3AYM4 // A0A0D3D1M2 // A0A0D3CWT7 // A0A0D3AZ69 // A0A0D3EI65 // A0A0D3D1R2 // A0A0D3CZY7 // A0A0D3D1K8 // A0A0D3AZ99 // A0A0D3D1E4 // A0A0D3AZ96 // A0A0D3CYG6 // A0A0D3CV61 // A0A0D3C2D8 // A0A0D3CZR5 // A0A0D3AYL6 // A0A0D3AYL4 // A0A0D3CXE3 // A0A0D3D1J7 // A0A0D3D1T5 // A0A0D3D1S8 // A0A0D3D1B2 // A0A0D3CY35 // A0A0D3CV77 // A0A0D3C205 // A0A0D3D184 // A0A0D3CX11 // A0A0D3CWI3 // A0A0D3AYK8 // A0A0D3C2N2 // A0A0D3C296 // A0A0D3D0X7 // A0A0D3C218 // A0A0D3CZ13 // A0A0D3D1C3 // A0A0D3CZ91 // A0A0D3CU19 // A0A0D3D0S5 // A0A0D3CVS3 // A0A0D3CXC8 // A0A0D3CYP7 // A0A0D3AZA5 // A0A0D3CX26 // A0A0D3AYR7 // A0A0D3CWY7 // A0A0D3CZS0 // A0A0D3CXS5 // A0A0D3CZW8 
GO:0006955	P	immune response	13	1482	367	37767	0.68	1	// A0A0D3CYR3 // A0A0D3D0S5 // A0A0D3C250 // A0A0D3D1C3 // A0A0D3D109 // A0A0D3CYS6 // A0A0D3D1D3 // A0A0D3CVH6 // A0A0D3D119 // A0A0D3C2N2 // A0A0D3AZA5 // A0A0D3EI65 // A0A0D3AZ69 
GO:0009751	P	response to salicylic acid stimulus	8	1482	200	37767	0.53	1	// A0A0D3D0S5 // A0A0D3C250 // A0A0D3D119 // A0A0D3CYS6 // A0A0D3AZ69 // A0A0D3CVH6 // A0A0D3AZA5 // A0A0D3CZY7 
GO:0010154	P	fruit development	11	1482	557	37767	1	1	// A0A0D3CWI9 // A0A0D3CXV0 // A0A0D3C284 // A0A0D3C252 // A0A0D3EIG4 // A0A0D3CVI4 // A0A0D3CWJ3 // A0A0D3EI65 // A0A0D3CWM0 // A0A0D3C2D8 // A0A0D3CWY7 
GO:0009611	P	response to wounding	6	1482	197	37767	0.78	1	// A0A0D3AYL6 // A0A0D3AZ69 // A0A0D3CUQ0 // A0A0D3EI65 // A0A0D3D1T5 // A0A0D3CZW8 
GO:0043632	P	modification-dependent macromolecule catabolic process	16	1482	303	37767	0.15	1	// A0A0D3C223 // A0A0D3D103 // A0A0D3CVS3 // A0A0D3CV93 // A0A0D3CWE3 // A0A0D3CZC3 // A0A0D3CUH4 // A0A0D3CY86 // A0A0D3D106 // A0A0D3CZC4 // A0A0D3CV51 // A0A0D3CZC2 // A0A0D3CYF1 // A0A0D3D1S2 // A0A0D3C289 // A0A0D3CUW1 
GO:0009719	P	response to endogenous stimulus	31	1482	1068	37767	0.97	1	// A0A0D3AZ67 // A0A0D3CWJ3 // A0A0D3CVJ9 // A0A0D3AZ69 // A0A0D3EHY9 // A0A0D3CY88 // A0A0D3CZY7 // A0A0D3CZR1 // A0A0D3C250 // A0A0D3D1E5 // A0A0D3CW22 // A0A0D3CYC9 // A0A0D3C2B6 // A0A0D3D0S5 // A0A0D3AYL6 // A0A0D3EIG9 // A0A0D3CVH6 // A0A0D3CYJ9 // A0A0D3AZA5 // A0A0D3EI65 // A0A0D3AYR7 // A0A0D3EI62 // A0A0D3C244 // A0A0D3D1B3 // A0A0D3D119 // A0A0D3D1F7 // A0A0D3C223 // A0A0D3AYZ4 // A0A0D3CVA7 // A0A0D3C2V6 // A0A0D3CZW8 
GO:0043933	P	macromolecular complex subunit organization	13	1482	235	37767	0.15	1	// A0A0D3D108 // A0A0D3CWE6 // A0A0D3CTZ6 // A0A0D3C2Q1 // A0A0D3C220 // A0A0D3C2P6 // A0A0D3C1X4 // A0A0D3D106 // A0A0D3CZT3 // A0A0D3CYB1 // A0A0D3D0R1 // A0A0D3CYV4 // A0A0D3CY75 
GO:0006508	P	proteolysis	19	1482	810	37767	0.99	1	// A0A0D3C223 // A0A0D3CWE6 // A0A0D3D103 // A0A0D3CVS3 // A0A0D3CZ14 // A0A0D3CV93 // A0A0D3CWE3 // A0A0D3CZC3 // A0A0D3CUH4 // A0A0D3CVJ2 // A0A0D3CY86 // A0A0D3D106 // A0A0D3CZC4 // A0A0D3CV51 // A0A0D3CZC2 // A0A0D3CYF1 // A0A0D3D1S2 // A0A0D3C289 // A0A0D3CUW1 
GO:0060560	P	developmental growth involved in morphogenesis	7	1482	186	37767	0.6	1	// A0A0D3CXV0 // A0A0D3EIF8 // A0A0D3D106 // A0A0D3EHY9 // A0A0D3CVI4 // A0A0D3CWD0 // A0A0D3C2V6 
GO:0032502	P	developmental process	94	1482	2304	37767	0.37	1	// A0A0D3CWJ3 // A0A0D3C1X2 // A0A0D3CYS3 // A0A0D3EIB3 // A0A0D3D0Z5 // A0A0D3CTQ8 // A0A0D3AYY4 // A0A0D3D1M2 // A0A0D3CXV0 // A0A0D3DJF9 // A0A0D3CYJ9 // A0A0D3CY75 // A0A0D3CY76 // A0A0D3CV31 // A0A0D3AYX2 // A0A0D3CU21 // A0A0D3CUG3 // A0A0D3CXD0 // A0A0D3CXW1 // A0A0D3CVT4 // A0A0D3C278 // A0A0D3D184 // A0A0D3D1T5 // A0A0D3CWM0 // A0A0D3EIH2 // A0A0D3EI31 // A0A0D3EI34 // A0A0D3C252 // A0A0D3CYZ0 // A0A0D3CYZ7 // A0A0D3D106 // A0A0D3AYH2 // A0A0D3CZG2 // A0A0D3EIG9 // A0A0D3EIG4 // A0A0D3EIG2 // A0A0D3D195 // A0A0D3CZC4 // A0A0D3CZX4 // A0A0D3CUA3 // A0A0D3D119 // A0A0D3AZA2 // A0A0D3D1D7 // A0A0D3AZ85 // A0A0D3AZ86 // A0A0D3EIF8 // A0A0D3CUH4 // A0A0D3D1M1 // A0A0D3D1R6 // A0A0D3CVI4 // A0A0D3CVI1 // A0A0D3CY86 // A0A0D3CY01 // A0A0D3AZ96 // A0A0D3CY63 // A0A0D3D162 // A0A0D3CWD0 // A0A0D3C2D8 // A0A0D3CVJ9 // A0A0D3AYL4 // A0A0D3CVJ4 // A0A0D3C284 // A0A0D3AYT3 // A0A0D3CZ21 // A0A0D3CVY7 // A0A0D3D1B3 // A0A0D3CY36 // A0A0D3CYF1 // A0A0D3C205 // A0A0D3EID7 // A0A0D3CWI9 // A0A0D3CV93 // A0A0D3EHY9 // A0A0D3CVZ1 // A0A0D3CTS3 // A0A0D3CZ13 // A0A0D3CTW9 // A0A0D3CZW5 // A0A0D3DJI2 // A0A0D3CZ94 // A0A0D3D0S5 // A0A0D3CTX6 // A0A0D3CZC3 // A0A0D3CZC2 // A0A0D3CYP4 // A0A0D3CVS8 // A0A0D3CUM3 // A0A0D3AYR9 // A0A0D3AZA5 // A0A0D3EI65 // A0A0D3CWY7 // A0A0D3CV18 // A0A0D3CZS0 // A0A0D3C2V6 
GO:0006721	P	terpenoid metabolic process	6	1482	126	37767	0.38	1	// A0A0D3CXW1 // A0A0D3CXV0 // A0A0D3EHZ0 // A0A0D3EID9 // A0A0D3CUT9 // A0A0D3CWB1 
GO:0006720	P	isoprenoid metabolic process	10	1482	168	37767	0.14	1	// A0A0D3CXW1 // A0A0D3CXV0 // A0A0D3D1B1 // A0A0D3CWB1 // A0A0D3EID9 // A0A0D3CUT9 // A0A0D3EI43 // A0A0D3EHX1 // A0A0D3EHZ0 // A0A0D3D164 
GO:0044271	P	cellular nitrogen compound biosynthetic process	18	1482	394	37767	0.3	1	// A0A0D3C247 // A0A0D3CXV0 // A0A0D3CTT3 // A0A0D3CYU3 // A0A0D3D118 // A0A0D3CW36 // A0A0D3CZT6 // A0A0D3D1F1 // A0A0D3CZD3 // A0A0D3EHY9 // A0A0D3D1J6 // A0A0D3CUM7 // A0A0D3CV63 // A0A0D3CZA9 // A0A0D3EHZ6 // A0A0D3CXQ0 // A0A0D3D1R8 // A0A0D3CYE3 
GO:0016481	P	negative regulation of transcription	5	1482	86	37767	0.26	1	// A0A0D3CX26 // A0A0D3CVZ1 // A0A0D3EI34 // A0A0D3CWJ3 // A0A0D3AYL4 
GO:0010200	P	response to chitin	9	1482	151	37767	0.15	1	// A0A0D3D0S5 // A0A0D3CZM1 // A0A0D3D1J7 // A0A0D3CVH6 // A0A0D3AYE0 // A0A0D3AZA5 // A0A0D3CUQ1 // A0A0D3CZW8 // A0A0D3EHX5 
GO:0009932	P	cell tip growth	5	1482	79	37767	0.21	1	// A0A0D3CVI4 // A0A0D3CXV0 // A0A0D3CWD0 // A0A0D3EIF8 // A0A0D3C2V6 
GO:0007389	P	pattern specification process	5	1482	150	37767	0.7	1	// A0A0D3CXW1 // A0A0D3CVI1 // A0A0D3CXD0 // A0A0D3D1B3 // A0A0D3CVZ1 
GO:0032989	P	cellular component morphogenesis	13	1482	289	37767	0.35	1	// A0A0D3AYH2 // A0A0D3CXV0 // A0A0D3EIF8 // A0A0D3CYZ7 // A0A0D3CVY7 // A0A0D3D106 // A0A0D3C205 // A0A0D3EHY9 // A0A0D3CVI4 // A0A0D3CWD0 // A0A0D3CY63 // A0A0D3CZ94 // A0A0D3C2V6 
GO:0006913	P	nucleocytoplasmic transport	5	1482	71	37767	0.16	1	// A0A0D3D1R6 // A0A0D3D1K6 // A0A0D3D1T0 // A0A0D3CVL4 // A0A0D3EI79 
GO:0051172	P	negative regulation of nitrogen compound metabolic process	5	1482	96	37767	0.33	1	// A0A0D3CX26 // A0A0D3CVZ1 // A0A0D3EI34 // A0A0D3CWJ3 // A0A0D3AYL4 
GO:0009057	P	macromolecule catabolic process	45	1482	982	37767	0.17	1	// A0A0D3CY06 // A0A0D3CWE6 // A0A0D3AYM9 // A0A0D3CV93 // A0A0D3CWE3 // A0A0D3CTW4 // A0A0D3CUH4 // A0A0D3CYS0 // A0A0D3CZD3 // A0A0D3CXF3 // A0A0D3CVT0 // A0A0D3CY86 // A0A0D3CZN3 // A0A0D3EHY4 // A0A0D3CZN7 // A0A0D3EHX1 // A0A0D3CZ14 // A0A0D3D103 // A0A0D3D106 // A0A0D3CUW1 // A0A0D3CZC3 // A0A0D3CVB4 // A0A0D3CZC2 // A0A0D3CYR2 // A0A0D3CVS3 // A0A0D3CZC4 // A0A0D3CZE5 // A0A0D3DJF4 // A0A0D3CVJ2 // A0A0D3EIG5 // A0A0D3CYP4 // A0A0D3CVS9 // A0A0D3CVS8 // A0A0D3CVH6 // A0A0D3AZA2 // A0A0D3EI43 // A0A0D3D1S2 // A0A0D3CX26 // A0A0D3D0Y3 // A0A0D3C289 // A0A0D3CTR7 // A0A0D3D1B1 // A0A0D3CYF1 // A0A0D3C223 // A0A0D3CV51 
GO:0046942	P	carboxylic acid transport	5	1482	81	37767	0.23	1	// A0A0D3CY92 // A0A0D3CVT5 // A0A0D3C2C7 // A0A0D3CUE7 // A0A0D3D1D3 
GO:0051726	P	regulation of cell cycle	7	1482	127	37767	0.24	1	// A0A0D3AYL4 // A0A0D3D1M2 // A0A0D3CW40 // A0A0D3CV00 // A0A0D3AZ86 // A0A0D3CZS7 // A0A0D3CY75 
GO:0010605	P	negative regulation of macromolecule metabolic process	10	1482	219	37767	0.37	1	// A0A0D3CYR3 // A0A0D3EI34 // A0A0D3AYL4 // A0A0D3D1M2 // A0A0D3CVQ2 // A0A0D3CWJ3 // A0A0D3CX26 // A0A0D3CVZ1 // A0A0D3EHY5 // A0A0D3CY75 
GO:0009753	P	response to jasmonic acid stimulus	9	1482	215	37767	0.47	1	// A0A0D3D0S5 // A0A0D3C250 // A0A0D3D119 // A0A0D3AYL6 // A0A0D3AZ69 // A0A0D3CVH6 // A0A0D3AZA5 // A0A0D3AYR7 // A0A0D3CZW8 
GO:0010608	P	posttranscriptional regulation of gene expression	5	1482	144	37767	0.67	1	// A0A0D3CYR3 // A0A0D3CVZ1 // A0A0D3CYB1 // A0A0D3EHY5 // A0A0D3C1X4 
GO:0009617	P	response to bacterium	12	1482	247	37767	0.28	1	// A0A0D3D0S5 // A0A0D3CXV0 // A0A0D3CZ21 // A0A0D3D119 // A0A0D3CVJ9 // A0A0D3AYL6 // A0A0D3AZ69 // A0A0D3CVH6 // A0A0D3CYC9 // A0A0D3AZA5 // A0A0D3EI65 // A0A0D3C250 
GO:0070647	P	protein modification by small protein conjugation or removal	8	1482	158	37767	0.29	1	// A0A0D3EI34 // A0A0D3CVJ4 // A0A0D3C2D6 // A0A0D3EIB3 // A0A0D3CY86 // A0A0D3CWM0 // A0A0D3C2D8 // A0A0D3CWY7 
GO:0030163	P	protein catabolic process	21	1482	823	37767	0.99	1	// A0A0D3CYR2 // A0A0D3CWE6 // A0A0D3D103 // A0A0D3CVS3 // A0A0D3CZ14 // A0A0D3CV93 // A0A0D3CWE3 // A0A0D3CZC3 // A0A0D3CUH4 // A0A0D3CVJ2 // A0A0D3CY86 // A0A0D3D106 // A0A0D3CVS8 // A0A0D3CV51 // A0A0D3CZC2 // A0A0D3CYF1 // A0A0D3D1S2 // A0A0D3C289 // A0A0D3C223 // A0A0D3CUW1 // A0A0D3CZC4 
GO:0043648	P	dicarboxylic acid metabolic process	5	1482	82	37767	0.23	1	// A0A0D3D1J6 // A0A0D3C247 // A0A0D3CWE6 // A0A0D3D1R8 // A0A0D3CXQ0 
GO:0043038	P	amino acid activation	5	1482	84	37767	0.25	1	// A0A0D3CVB0 // A0A0D3CWI9 // A0A0D3CUI9 // A0A0D3CVA9 // A0A0D3C249 
GO:0006164	P	purine nucleotide biosynthetic process	5	1482	90	37767	0.29	1	// A0A0D3CTX7 // A0A0D3D1U7 // A0A0D3AYE9 // A0A0D3CWP9 // A0A0D3CUD4 
GO:0031667	P	response to nutrient levels	7	1482	101	37767	0.11	1	// A0A0D3EIG9 // A0A0D3CV77 // A0A0D3C205 // A0A0D3CVH6 // A0A0D3CYJ9 // A0A0D3CZ91 // A0A0D3CZS0 
GO:0042742	P	defense response to bacterium	7	1482	177	37767	0.55	1	// A0A0D3D0S5 // A0A0D3CXV0 // A0A0D3AYL6 // A0A0D3CVH6 // A0A0D3CYC9 // A0A0D3AZA5 // A0A0D3EI65 
GO:0048589	P	developmental growth	14	1482	242	37767	0.11	1	// A0A0D3CXW1 // A0A0D3CXV0 // A0A0D3EIF8 // A0A0D3CVI4 // A0A0D3D1M1 // A0A0D3DJI2 // A0A0D3C205 // A0A0D3EHY9 // A0A0D3AZA2 // A0A0D3CZW5 // A0A0D3D106 // A0A0D3D1T5 // A0A0D3CWD0 // A0A0D3C2V6 
GO:0045934	P	negative regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	5	1482	96	37767	0.33	1	// A0A0D3CX26 // A0A0D3CVZ1 // A0A0D3EI34 // A0A0D3CWJ3 // A0A0D3AYL4 
GO:0016049	P	cell growth	13	1482	265	37767	0.25	1	// A0A0D3CXV0 // A0A0D3EIF8 // A0A0D3D1M1 // A0A0D3DJF1 // A0A0D3CVY7 // A0A0D3D106 // A0A0D3C205 // A0A0D3EHY9 // A0A0D3CVI4 // A0A0D3D1T5 // A0A0D3CWD0 // A0A0D3C2V6 // A0A0D3C243 
GO:0043039	P	tRNA aminoacylation	5	1482	84	37767	0.25	1	// A0A0D3CVB0 // A0A0D3CWI9 // A0A0D3CUI9 // A0A0D3CVA9 // A0A0D3C249 
GO:0065009	P	regulation of molecular function	6	1482	153	37767	0.56	1	// A0A0D3EID7 // A0A0D3AYK7 // A0A0D3AZ77 // A0A0D3D1B1 // A0A0D3CV00 // A0A0D3EI43 
GO:0016265	P	death	11	1482	286	37767	0.57	1	// A0A0D3D0S5 // A0A0D3C250 // A0A0D3D1C3 // A0A0D3D1D3 // A0A0D3CVH6 // A0A0D3D119 // A0A0D3C2N2 // A0A0D3AZA5 // A0A0D3D1T5 // A0A0D3AZ69 // A0A0D3CZY7 
GO:0009152	P	purine ribonucleotide biosynthetic process	5	1482	77	37767	0.2	1	// A0A0D3CTX7 // A0A0D3D1U7 // A0A0D3AYE9 // A0A0D3CWP9 // A0A0D3CUD4 
GO:0016310	P	phosphorylation	6	1482	1079	37767	1	1	// A0A0D3AYK7 // A0A0D3CY01 // A0A0D3AYM2 // A0A0D3CV00 // A0A0D3D0R1 // A0A0D3CUQ3 
GO:0009790	P	embryonic development	9	1482	535	37767	1	1	// A0A0D3CWI9 // A0A0D3CXV0 // A0A0D3CVI4 // A0A0D3CXD0 // A0A0D3C284 // A0A0D3EI65 // A0A0D3CWM0 // A0A0D3C2D8 // A0A0D3CWY7 
GO:0009793	P	embryonic development ending in seed dormancy	8	1482	465	37767	1	1	// A0A0D3CWI9 // A0A0D3CXV0 // A0A0D3CVI4 // A0A0D3C284 // A0A0D3EI65 // A0A0D3CWM0 // A0A0D3C2D8 // A0A0D3CWY7 
GO:0009651	P	response to salt stress	7	1482	366	37767	0.99	1	// A0A0D3C1Z7 // A0A0D3EI34 // A0A0D3C205 // A0A0D3EI65 // A0A0D3D1T5 // A0A0D3AYR7 // A0A0D3AZ69 
GO:0009553	P	embryo sac development	5	1482	107	37767	0.42	1	// A0A0D3D1R6 // A0A0D3CTX6 // A0A0D3AYY4 // A0A0D3CVT4 // A0A0D3CYS3 
GO:0009555	P	pollen development	7	1482	148	37767	0.37	1	// A0A0D3AYH2 // A0A0D3D1M2 // A0A0D3CYZ7 // A0A0D3CY75 // A0A0D3CY63 // A0A0D3CZ94 // A0A0D3C2D8 
GO:0022613	P	ribonucleoprotein complex biogenesis	9	1482	253	37767	0.66	1	// A0A0D3CTZ6 // A0A0D3C2Q1 // A0A0D3C1X4 // A0A0D3CZD3 // A0A0D3CVE9 // A0A0D3CYB1 // A0A0D3CZ64 // A0A0D3C251 // A0A0D3CXI0 
GO:0008380	P	RNA splicing	7	1482	115	37767	0.18	1	// A0A0D3D1B9 // A0A0D3D197 // A0A0D3CZB6 // A0A0D3CTR9 // A0A0D3CZT6 // A0A0D3AYH2 // A0A0D3D0R5 
GO:0009628	P	response to abiotic stimulus	45	1482	1471	37767	0.96	1	// A0A0D3AZ67 // A0A0D3EID5 // A0A0D3C1Z7 // A0A0D3D1K8 // A0A0D3CZR5 // A0A0D3C1X2 // A0A0D3AYL1 // A0A0D3AZ69 // A0A0D3EHY9 // A0A0D3EI65 // A0A0D3EIB3 // A0A0D3CY86 // A0A0D3D1T5 // A0A0D3CWM0 // A0A0D3D0X7 // A0A0D3EI31 // A0A0D3EI34 // A0A0D3CY01 // A0A0D3CY63 // A0A0D3AZ96 // A0A0D3D125 // A0A0D3CYC9 // A0A0D3D162 // A0A0D3C2D8 // A0A0D3CU19 // A0A0D3D0S5 // A0A0D3CXV0 // A0A0D3CZG2 // A0A0D3CZP4 // A0A0D3EIG5 // A0A0D3D187 // A0A0D3CYP7 // A0A0D3D195 // A0A0D3AZA5 // A0A0D3AYT3 // A0A0D3AYR7 // A0A0D3AZA8 // A0A0D3CY76 // A0A0D3CWY7 // A0A0D3D1D8 // A0A0D3CYH7 // A0A0D3D1D7 // A0A0D3C205 // A0A0D3CX26 // A0A0D3CYE8 
GO:0030003	P	cellular cation homeostasis	6	1482	84	37767	0.13	1	// A0A0D3EID7 // A0A0D3D118 // A0A0D3EIG9 // A0A0D3CU21 // A0A0D3CVH6 // A0A0D3CZN7 
GO:0055082	P	cellular chemical homeostasis	6	1482	97	37767	0.19	1	// A0A0D3EID7 // A0A0D3D118 // A0A0D3EIG9 // A0A0D3CU21 // A0A0D3CVH6 // A0A0D3CZN7 
GO:0008202	P	steroid metabolic process	6	1482	84	37767	0.13	1	// A0A0D3CZR4 // A0A0D3D117 // A0A0D3C2V5 // A0A0D3D161 // A0A0D3EHZ0 // A0A0D3AYS3 
GO:0009991	P	response to extracellular stimulus	8	1482	117	37767	0.1	1	// A0A0D3CZP4 // A0A0D3EIG9 // A0A0D3CV77 // A0A0D3C205 // A0A0D3CVH6 // A0A0D3CYJ9 // A0A0D3CZ91 // A0A0D3CZS0 
GO:0031327	P	negative regulation of cellular biosynthetic process	5	1482	102	37767	0.38	1	// A0A0D3CX26 // A0A0D3CVZ1 // A0A0D3EI34 // A0A0D3CWJ3 // A0A0D3AYL4 
GO:0040007	P	growth	18	1482	340	37767	0.13	1	// A0A0D3CXW1 // A0A0D3CXV0 // A0A0D3EIF8 // A0A0D3CVI4 // A0A0D3D1M1 // A0A0D3DJF1 // A0A0D3CVY7 // A0A0D3DJI2 // A0A0D3C205 // A0A0D3EHY9 // A0A0D3AZA2 // A0A0D3CZW5 // A0A0D3D106 // A0A0D3D1T5 // A0A0D3CWD0 // A0A0D3CUV6 // A0A0D3C2V6 // A0A0D3C243 
GO:0019941	P	modification-dependent protein catabolic process	16	1482	303	37767	0.15	1	// A0A0D3C223 // A0A0D3D103 // A0A0D3CVS3 // A0A0D3CV93 // A0A0D3CWE3 // A0A0D3CZC3 // A0A0D3CUH4 // A0A0D3CY86 // A0A0D3D106 // A0A0D3CZC4 // A0A0D3CV51 // A0A0D3CZC2 // A0A0D3CYF1 // A0A0D3D1S2 // A0A0D3C289 // A0A0D3CUW1 
GO:0007154	P	cell communication	18	1482	1399	37767	1	1	// A0A0D3CYR3 // A0A0D3AYW3 // A0A0D3CY99 // A0A0D3CZP4 // A0A0D3EIG9 // A0A0D3EI38 // A0A0D3CV77 // A0A0D3C205 // A0A0D3CVH6 // A0A0D3CZ91 // A0A0D3CYJ9 // A0A0D3CY96 // A0A0D3CYC9 // A0A0D3CY95 // A0A0D3EI65 // A0A0D3CZS0 // A0A0D3C223 // A0A0D3CYG2 
GO:0007017	P	microtubule-based process	5	1482	114	37767	0.47	1	// A0A0D3AYS7 // A0A0D3CTX6 // A0A0D3CWT2 // A0A0D3EIC4 // A0A0D3CVL3 
GO:0007010	P	cytoskeleton organization	8	1482	145	37767	0.22	1	// A0A0D3D108 // A0A0D3CXX8 // A0A0D3CTX6 // A0A0D3CVJ2 // A0A0D3CWE6 // A0A0D3CV39 // A0A0D3C205 // A0A0D3CVL3 
